match_id,season,match_no,date,venue,batting_team,bowling_team,innings,over,phase,ball_no,batsman,bowler,runs_of_bat,extras,wide,legbyes,byes,noballs,dismissal_type,player_dismissed,fielder
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,1,powerplay,1.2,Conway,Shivam Mavi,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,1,powerplay,1.3,Conway,Shivam Mavi,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,1,powerplay,1.4,Uthappa,Shivam Mavi,4,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,1,powerplay,1.5,Uthappa,Shivam Mavi,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,1,powerplay,1.6,Uthappa,Shivam Mavi,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,2,powerplay,2.1,Conway,Umesh Yadav,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,2,powerplay,2.2,Uthappa,Umesh Yadav,6,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,2,powerplay,2.3,Uthappa,Umesh Yadav,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,2,powerplay,2.4,Uthappa,Umesh Yadav,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,2,powerplay,2.5,Uthappa,Umesh Yadav,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,2,powerplay,2.6,Conway,Umesh Yadav,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,3,powerplay,3.1,Uthappa,Shivam Mavi,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,3,powerplay,3.2,Conway,Shivam Mavi,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,3,powerplay,3.3,Conway,Shivam Mavi,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,3,powerplay,3.4,Uthappa,Shivam Mavi,6,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,3,powerplay,3.5,Uthappa,Shivam Mavi,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,3,powerplay,3.6,Uthappa,Shivam Mavi,4,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,4,powerplay,4.1,Conway,Umesh Yadav,0,0,0,0,0,0,caught,Conway,Shreyas Iyer
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,4,powerplay,4.2,Rayudu,Umesh Yadav,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,4,powerplay,4.3,Rayudu,Umesh Yadav,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,4,powerplay,4.4,Rayudu,Umesh Yadav,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,4,powerplay,4.5,Rayudu,Umesh Yadav,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,4,powerplay,4.6,Uthappa,Umesh Yadav,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,5,powerplay,5.1,Rayudu,Chakaravarthy,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,5,powerplay,5.2,Uthappa,Chakaravarthy,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,5,powerplay,5.3,Rayudu,Chakaravarthy,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,5,powerplay,5.4,Rayudu,Chakaravarthy,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,5,powerplay,5.5,Rayudu,Chakaravarthy,4,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,5,powerplay,5.6,Rayudu,Chakaravarthy,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,6,middle,6.1,Uthappa,Narine,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,6,middle,6.2,Rayudu,Narine,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,6,middle,6.3,Uthappa,Narine,2,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,6,middle,6.4,Uthappa,Narine,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,6,middle,6.5,Uthappa,Narine,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,6,middle,6.6,Rayudu,Narine,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,7,middle,7.1,Uthappa,Chakaravarthy,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,7,middle,7.2,Rayudu,Chakaravarthy,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,7,middle,7.3,Rayudu,Chakaravarthy,6,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,7,middle,7.4,Rayudu,Chakaravarthy,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,7,middle,7.5,Rayudu,Chakaravarthy,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,7,middle,7.6,Uthappa,Chakaravarthy,0,1,0,0,0,0,stumped,Uthappa,Jackson
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,7,middle,7.6,Jadeja,Chakaravarthy,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,8,middle,8.1,Jadeja,Narine,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,8,middle,8.2,Rayudu,Narine,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,8,middle,8.3,Rayudu,Narine,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,8,middle,8.4,Jadeja,Narine,0,0,0,0,0,0,runout,Rayudu,Shreyas Iyer/Narine
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,8,middle,8.5,Jadeja,Narine,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,8,middle,8.6,Shivam Dube,Narine,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,9,middle,9.1,Jadeja,Chakaravarthy,2,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,9,middle,9.2,Jadeja,Chakaravarthy,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,9,middle,9.3,Shivam Dube,Chakaravarthy,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,9,middle,9.4,Shivam Dube,Chakaravarthy,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,9,middle,9.5,Jadeja,Chakaravarthy,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,9,middle,9.6,Jadeja,Chakaravarthy,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,10,middle,10.1,Shivam Dube,Russell,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,10,middle,10.2,Jadeja,Russell,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,10,middle,10.3,Shivam Dube,Russell,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,10,middle,10.4,Jadeja,Russell,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,10,middle,10.5,Shivam Dube,Russell,0,0,0,0,0,0,caught,Shivam Dube,Narine
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,10,middle,10.6,Dhoni,Russell,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,11,middle,11.1,Jadeja,Chakaravarthy,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,11,middle,11.2,Dhoni,Chakaravarthy,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,11,middle,11.3,Dhoni,Chakaravarthy,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,11,middle,11.4,Dhoni,Chakaravarthy,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,11,middle,11.5,Jadeja,Chakaravarthy,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,11,middle,11.6,Dhoni,Chakaravarthy,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,12,middle,12.1,Jadeja,Russell,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,12,middle,12.2,Jadeja,Russell,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,12,middle,12.3,Dhoni,Russell,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,12,middle,12.4,Dhoni,Russell,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,12,middle,12.5,Dhoni,Russell,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,12,middle,12.6,Jadeja,Russell,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,13,middle,13.1,Dhoni,Shivam Mavi,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,13,middle,13.2,Dhoni,Shivam Mavi,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,13,middle,13.3,Dhoni,Shivam Mavi,2,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,13,middle,13.4,Dhoni,Shivam Mavi,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,13,middle,13.5,Dhoni,Shivam Mavi,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,13,middle,13.6,Jadeja,Shivam Mavi,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,14,death,14.1,Dhoni,Narine,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,14,death,14.2,Dhoni,Narine,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,14,death,14.3,Jadeja,Narine,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,14,death,14.4,Dhoni,Narine,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,14,death,14.5,Dhoni,Narine,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,14,death,14.6,Jadeja,Narine,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,15,death,15.1,Jadeja,Umesh Yadav,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,15,death,15.2,Dhoni,Umesh Yadav,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,15,death,15.3,Dhoni,Umesh Yadav,4,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,15,death,15.4,Dhoni,Umesh Yadav,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,15,death,15.5,Jadeja,Umesh Yadav,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,15,death,15.6,Dhoni,Umesh Yadav,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,16,death,16.1,Dhoni,Narine,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,16,death,16.2,Dhoni,Narine,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,16,death,16.3,Jadeja,Narine,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,16,death,16.4,Dhoni,Narine,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,16,death,16.5,Dhoni,Narine,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,16,death,16.6,Jadeja,Narine,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,17,death,17.1,Dhoni,Russell,4,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,17,death,17.2,Dhoni,Russell,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,17,death,17.3,Jadeja,Russell,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,17,death,17.4,Dhoni,Russell,4,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,17,death,17.5,Dhoni,Russell,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,17,death,17.6,Dhoni,Russell,4,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,18,death,18.1,Jadeja,Shivam Mavi,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,18,death,18.2,Jadeja,Shivam Mavi,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,18,death,18.3,Dhoni,Shivam Mavi,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,18,death,18.4,Jadeja,Shivam Mavi,0,1,1,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,18,death,18.4,Jadeja,Shivam Mavi,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,18,death,18.5,Dhoni,Shivam Mavi,4,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,18,death,18.6,Dhoni,Shivam Mavi,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,18,death,18.6,Dhoni,Shivam Mavi,6,1,0,0,0,1,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,19,death,19.1,Jadeja,Russell,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,19,death,19.2,Dhoni,Russell,2,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,19,death,19.3,Dhoni,Russell,4,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,19,death,19.4,Dhoni,Russell,4,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,19,death,19.5,Dhoni,Russell,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",CSK,KKR,1,19,death,19.6,Jadeja,Russell,6,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",KKR,CSK,2,0,powerplay,0.1,Rahane,Tushar Deshpande,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",KKR,CSK,2,0,powerplay,0.2,Rahane,Tushar Deshpande,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",KKR,CSK,2,0,powerplay,0.3,Rahane,Tushar Deshpande,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",KKR,CSK,2,0,powerplay,0.4,Rahane,Tushar Deshpande,2,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",KKR,CSK,2,0,powerplay,0.5,Rahane,Tushar Deshpande,4,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",KKR,CSK,2,0,powerplay,0.6,Rahane,Tushar Deshpande,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",KKR,CSK,2,1,powerplay,1.1,Venkatesh Iyer,Milne,2,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",KKR,CSK,2,1,powerplay,1.2,Venkatesh Iyer,Milne,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",KKR,CSK,2,1,powerplay,1.3,Venkatesh Iyer,Milne,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",KKR,CSK,2,1,powerplay,1.4,Venkatesh Iyer,Milne,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",KKR,CSK,2,1,powerplay,1.5,Venkatesh Iyer,Milne,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",KKR,CSK,2,1,powerplay,1.6,Venkatesh Iyer,Milne,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",KKR,CSK,2,2,powerplay,2.1,Rahane,Tushar Deshpande,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",KKR,CSK,2,2,powerplay,2.2,Rahane,Tushar Deshpande,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",KKR,CSK,2,2,powerplay,2.3,Rahane,Tushar Deshpande,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",KKR,CSK,2,2,powerplay,2.4,Venkatesh Iyer,Tushar Deshpande,2,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",KKR,CSK,2,2,powerplay,2.5,Venkatesh Iyer,Tushar Deshpande,4,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",KKR,CSK,2,2,powerplay,2.6,Venkatesh Iyer,Tushar Deshpande,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",KKR,CSK,2,3,powerplay,3.1,Rahane,Milne,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",KKR,CSK,2,3,powerplay,3.2,Rahane,Milne,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",KKR,CSK,2,3,powerplay,3.3,Rahane,Milne,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",KKR,CSK,2,3,powerplay,3.4,Rahane,Milne,4,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",KKR,CSK,2,3,powerplay,3.5,Rahane,Milne,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",KKR,CSK,2,3,powerplay,3.6,Rahane,Milne,6,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",KKR,CSK,2,4,powerplay,4.1,Venkatesh Iyer,Tushar Deshpande,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",KKR,CSK,2,4,powerplay,4.2,Venkatesh Iyer,Tushar Deshpande,4,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",KKR,CSK,2,4,powerplay,4.3,Venkatesh Iyer,Tushar Deshpande,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",KKR,CSK,2,4,powerplay,4.4,Rahane,Tushar Deshpande,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",KKR,CSK,2,4,powerplay,4.5,Rahane,Tushar Deshpande,4,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",KKR,CSK,2,4,powerplay,4.6,Rahane,Tushar Deshpande,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",KKR,CSK,2,5,powerplay,5.1,Rahane,Santner,4,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",KKR,CSK,2,5,powerplay,5.2,Rahane,Santner,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",KKR,CSK,2,5,powerplay,5.3,Venkatesh Iyer,Santner,2,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",KKR,CSK,2,5,powerplay,5.4,Venkatesh Iyer,Santner,1,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",KKR,CSK,2,5,powerplay,5.5,Rahane,Santner,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",KKR,CSK,2,5,powerplay,5.6,Rahane,Santner,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",KKR,CSK,2,6,middle,6.1,Venkatesh Iyer,Dwayne Bravo,0,0,0,0,0,0,,,
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",KKR,CSK,2,6,middle,6.2,Venkatesh Iyer,Dwayne Bravo,0,0,0,0,0,0,caught,Venkatesh Iyer,Dhoni
202201,2022,1,"Mar 26, 2022","Wankhede Stadium, Mumbai",KKR,CSK,2,6,middle,6.3,Nitish Rana,Dwayne Bravo,0,0,0,0,0,0,,,
